Date,Open,High,Low,Close,Volume
07-08-2015,114.580002,116.25,114.5,115.519997,38670400
06-08-2015,115.970001,116.5,114.120003,115.129997,52903000
05-08-2015,112.949997,117.440002,112.099998,115.400002,99312600
04-08-2015,117.419998,117.699997,113.25,114.639999,124138600
03-08-2015,121.5,122.57,117.519997,118.440002,69976000
31-07-2015,122.599998,122.639999,120.910004,121.300003,42885000
30-07-2015,122.32,122.57,121.709999,122.370003,33628300
29-07-2015,123.150002,123.5,122.269997,122.989998,37011700
28-07-2015,123.379997,123.910004,122.550003,123.379997,33618100
27-07-2015,123.089996,123.610001,122.120003,122.769997,44455500
24-07-2015,125.32,125.739998,123.900002,124.5,42162300
23-07-2015,126.199997,127.089996,125.059998,125.160004,50999500
22-07-2015,121.989998,125.5,121.989998,125.220001,115450600
21-07-2015,132.850006,132.919998,130.320007,130.75,76756400
20-07-2015,130.970001,132.970001,130.699997,132.070007,58900200
17-07-2015,129.080002,129.619995,128.309998,129.619995,46164700
16-07-2015,127.739998,128.570007,127.349998,128.509995,36222400
15-07-2015,125.720001,127.150002,125.580002,126.82,33649200
14-07-2015,126.040001,126.370003,125.040001,125.610001,31768100
13-07-2015,125.029999,125.760002,124.32,125.660004,41440500
10-07-2015,121.940002,123.849998,121.209999,123.279999,61354500
09-07-2015,123.849998,124.059998,119.220001,120.07,77821600
08-07-2015,124.480003,124.639999,122.540001,122.57,60761600
07-07-2015,125.889999,126.150002,123.769997,125.690002,46946800
06-07-2015,124.940002,126.230003,124.849998,126,28060400
02-07-2015,126.43,126.690002,125.769997,126.440002,27211000
01-07-2015,126.900002,126.940002,125.989998,126.599998,30238800
30-06-2015,125.57,126.120003,124.860001,125.43,44370700
29-06-2015,125.459999,126.470001,124.480003,124.529999,49161400
26-06-2015,127.669998,127.989998,126.510002,126.75,44066800
25-06-2015,128.860001,129.199997,127.5,127.5,31938100
24-06-2015,127.209999,129.800003,127.120003,128.110001,55280900
23-06-2015,127.480003,127.610001,126.879997,127.029999,30268900
22-06-2015,127.489998,128.059998,127.080002,127.610001,34039300
19-06-2015,127.709999,127.82,126.400002,126.599998,54716900
18-06-2015,127.230003,128.309998,127.220001,127.879997,35407200
17-06-2015,127.720001,127.879997,126.739998,127.300003,32918100
16-06-2015,127.029999,127.849998,126.370003,127.599998,31494100
15-06-2015,126.099998,127.239998,125.709999,126.919998,43988900
12-06-2015,128.190002,128.330002,127.110001,127.169998,36886200
11-06-2015,129.179993,130.179993,128.479996,128.589996,35390900
10-06-2015,127.919998,129.339996,127.849998,128.880005,39087300
09-06-2015,126.699997,128.080002,125.620003,127.419998,56075400
08-06-2015,128.899994,129.210007,126.830002,127.800003,52674800
05-06-2015,129.5,129.690002,128.360001,128.649994,35626800
04-06-2015,129.580002,130.580002,128.910004,129.360001,38450100
03-06-2015,130.660004,130.940002,129.899994,130.119995,30889400
02-06-2015,129.860001,130.660004,129.320007,129.960007,33667600
01-06-2015,130.279999,131.389999,130.050003,130.539993,32112800
29-05-2015,131.229996,131.449997,129.899994,130.279999,50884500
28-05-2015,131.860001,131.949997,131.100006,131.779999,30733300
27-05-2015,130.339996,132.259995,130.050003,132.039993,45833200
26-05-2015,132.600006,132.910004,129.119995,129.619995,70697600
22-05-2015,131.600006,132.970001,131.399994,132.539993,45596000
21-05-2015,130.070007,131.630005,129.830002,131.389999,39730400
20-05-2015,130,130.979996,129.339996,130.059998,36454900
19-05-2015,130.690002,130.880005,129.639999,130.070007,44633200
18-05-2015,128.380005,130.720001,128.360001,130.190002,50882900
15-05-2015,129.070007,129.490005,128.210007,128.770004,38208000
14-05-2015,127.410004,128.949997,127.160004,128.949997,45203500
13-05-2015,126.150002,127.190002,125.870003,126.010002,34694200
12-05-2015,125.599998,126.879997,124.82,125.870003,48160000
11-05-2015,127.389999,127.559998,125.629997,126.32,42035800
08-05-2015,126.68,127.620003,126.110001,127.620003,55550400
07-05-2015,124.769997,126.080002,124.019997,125.260002,43940900
06-05-2015,126.559998,126.75,123.360001,125.010002,72141000
05-05-2015,128.149994,128.449997,125.779999,125.800003,49271400
04-05-2015,129.5,130.570007,128.259995,128.699997,50988300
01-05-2015,126.099998,130.130005,125.300003,128.949997,58512600
30-04-2015,128.639999,128.639999,124.580002,125.150002,83195400
29-04-2015,130.160004,131.589996,128.300003,128.639999,63386100
28-04-2015,134.460007,134.539993,129.570007,130.559998,118924000
27-04-2015,132.309998,133.130005,131.149994,132.649994,96954200
24-04-2015,130.490005,130.630005,129.229996,130.279999,44525900
23-04-2015,128.300003,130.419998,128.139999,129.669998,45770900
22-04-2015,126.989998,128.869995,126.32,128.619995,37654500
21-04-2015,128.100006,128.199997,126.669998,126.910004,32435100
20-04-2015,125.57,128.119995,125.169998,127.599998,47054300
17-04-2015,125.550003,126.139999,124.459999,124.75,51957000
16-04-2015,126.279999,127.099998,126.110001,126.169998,28369000
15-04-2015,126.410004,127.129997,126.010002,126.779999,28970400
14-04-2015,127,127.290001,125.910004,126.300003,25524600
13-04-2015,128.369995,128.570007,126.610001,126.849998,36365100
10-04-2015,125.949997,127.209999,125.260002,127.099998,40188000
09-04-2015,125.849998,126.580002,124.660004,126.559998,32484000
08-04-2015,125.849998,126.400002,124.970001,125.599998,37329200
07-04-2015,127.639999,128.119995,125.980003,126.010002,35012300
06-04-2015,124.470001,127.510002,124.330002,127.349998,37194000
02-04-2015,125.029999,125.559998,124.190002,125.32,32220100
01-04-2015,124.82,125.120003,123.099998,124.25,40621400
31-03-2015,126.089996,126.489998,124.360001,124.43,42090600
30-03-2015,124.050003,126.400002,124,126.370003,47099700
27-03-2015,124.57,124.699997,122.910004,123.25,39546200
26-03-2015,122.760002,124.879997,122.599998,124.239998,47572900
25-03-2015,126.540001,126.82,123.379997,123.379997,51655200
24-03-2015,127.230003,128.039993,126.559998,126.690002,32842300
23-03-2015,127.120003,127.849998,126.519997,127.209999,37709700
20-03-2015,128.25,128.399994,125.160004,125.900002,68695100
19-03-2015,128.75,129.25,127.400002,127.5,45809500
18-03-2015,127,129.160004,126.370003,128.470001,65270900
17-03-2015,125.900002,127.32,125.650002,127.040001,51023100
16-03-2015,123.879997,124.949997,122.870003,124.949997,35874300
13-03-2015,124.400002,125.400002,122.580002,123.589996,51827300
12-03-2015,122.309998,124.900002,121.629997,124.449997,48362700
11-03-2015,124.75,124.769997,122.110001,122.239998,68939000
10-03-2015,126.410004,127.220001,123.800003,124.510002,68856600
09-03-2015,127.959999,129.570007,125.059998,127.139999,88528500
06-03-2015,128.399994,129.369995,126.260002,126.599998,72842100
05-03-2015,128.580002,128.75,125.760002,126.410004,56517100
04-03-2015,129.100006,129.559998,128.320007,128.539993,31666300
03-03-2015,128.960007,129.520004,128.089996,129.360001,37816300
02-03-2015,129.25,130.279999,128.300003,129.089996,48096700
27-02-2015,130,130.570007,128.240005,128.460007,62014800
26-02-2015,128.789993,130.869995,126.610001,130.419998,91287500
25-02-2015,131.559998,131.600006,128.149994,128.789993,74711700
24-02-2015,132.940002,133.600006,131.169998,132.169998,69228100
23-02-2015,130.020004,133,129.660004,133,70974100
20-02-2015,128.619995,129.5,128.050003,129.5,48948400
19-02-2015,128.479996,129.029999,128.330002,128.449997,37362400
18-02-2015,127.629997,128.779999,127.449997,128.720001,44891700
17-02-2015,127.489998,128.880005,126.919998,127.830002,63152400
13-02-2015,127.279999,127.279999,125.650002,127.080002,54272200
12-02-2015,126.059998,127.480003,125.57,126.459999,74474500
11-02-2015,122.769997,124.919998,122.5,124.879997,73561800
10-02-2015,120.169998,122.150002,120.160004,122.019997,62008500
09-02-2015,118.550003,119.839996,118.43,119.720001,38889800
06-02-2015,120.019997,120.25,118.449997,118.93,43706600
05-02-2015,120.019997,120.230003,119.25,119.940002,42246200
04-02-2015,118.5,120.510002,118.309998,119.559998,70149700
03-02-2015,118.5,119.089996,117.610001,118.650002,51915700
02-02-2015,118.050003,119.169998,116.080002,118.629997,62739100
30-01-2015,118.400002,120,116.849998,117.160004,83745500
29-01-2015,116.32,119.190002,115.559998,118.900002,84436400
28-01-2015,117.629997,118.120003,115.309998,115.309998,146477100
27-01-2015,112.419998,112.480003,109.029999,109.139999,95568700
26-01-2015,113.739998,114.360001,112.800003,113.099998,55615000
23-01-2015,112.300003,113.75,111.529999,112.980003,46464800
22-01-2015,110.260002,112.470001,109.720001,112.400002,53796400
21-01-2015,108.949997,111.059998,108.269997,109.550003,48575900
20-01-2015,107.839996,108.970001,106.5,108.720001,49899900
16-01-2015,107.029999,107.580002,105.199997,105.989998,78513300
15-01-2015,110,110.059998,106.660004,106.82,60014000
14-01-2015,109.040001,110.489998,108.5,109.800003,48337000
13-01-2015,111.43,112.800003,108.910004,110.220001,67091900
12-01-2015,112.599998,112.629997,108.800003,109.25,49650800
09-01-2015,112.669998,113.25,110.209999,112.010002,53699500
08-01-2015,109.230003,112.150002,108.699997,111.889999,59364500
07-01-2015,107.199997,108.199997,106.699997,107.75,40105900
06-01-2015,106.540001,107.43,104.629997,106.260002,65797100
05-01-2015,108.290001,108.650002,105.410004,106.25,64285500
02-01-2015,111.389999,111.440002,107.349998,109.330002,53204600
31-12-2014,112.82,113.129997,110.209999,110.379997,41403400
30-12-2014,113.639999,113.919998,112.110001,112.519997,29881500
29-12-2014,113.790001,114.769997,113.699997,113.910004,27598900
26-12-2014,112.099998,114.519997,112.010002,113.989998,33721000
24-12-2014,112.580002,112.709999,112.010002,112.010002,14479600
23-12-2014,113.230003,113.330002,112.459999,112.540001,26028400
22-12-2014,112.160004,113.489998,111.970001,112.940002,45167500
19-12-2014,112.260002,113.239998,111.660004,111.779999,88429800
18-12-2014,111.870003,112.650002,110.660004,112.650002,59006200
17-12-2014,107.120003,109.839996,106.82,109.410004,53411800
16-12-2014,106.370003,110.160004,106.260002,106.75,60790700
15-12-2014,110.699997,111.599998,106.349998,108.230003,67218100
12-12-2014,110.459999,111.870003,109.580002,109.730003,56028100
11-12-2014,112.260002,113.800003,111.339996,111.620003,41401700
10-12-2014,114.410004,114.849998,111.540001,111.949997,44565300
09-12-2014,110.190002,114.300003,109.349998,114.120003,60208000
08-12-2014,114.099998,114.650002,111.620003,112.400002,57664900
05-12-2014,115.989998,116.080002,114.639999,115,38318900
04-12-2014,115.769997,117.199997,115.290001,115.489998,42044500
03-12-2014,115.75,116.349998,115.110001,115.93,43063400
02-12-2014,113.5,115.75,112.75,114.629997,59348900
01-12-2014,118.809998,119.25,111.269997,115.07,83814000
28-11-2014,119.269997,119.400002,118.050003,118.93,24814400
26-11-2014,117.940002,119.099998,117.830002,119,40768300
25-11-2014,119.07,119.75,117.449997,117.599998,68840400
24-11-2014,116.849998,118.769997,116.620003,118.629997,47450800
21-11-2014,117.510002,117.57,116.029999,116.470001,57179300
20-11-2014,114.910004,116.860001,114.849998,116.309998,43395500
19-11-2014,115.440002,115.739998,113.800003,114.669998,41869200
18-11-2014,113.940002,115.690002,113.889999,115.470001,44224000
17-11-2014,114.269997,117.279999,113.300003,113.989998,46746700
14-11-2014,113.150002,114.190002,111.209999,114.18,44063600
13-11-2014,111.800003,113.449997,111.599998,112.82,59522900
12-11-2014,109.379997,111.43,109.370003,111.25,46942400
11-11-2014,108.699997,109.75,108.400002,109.699997,27442300
10-11-2014,109.019997,109.330002,108.669998,108.830002,27195500
07-11-2014,108.75,109.32,108.550003,109.010002,33691500
06-11-2014,108.599998,108.790001,107.800003,108.699997,34968500
05-11-2014,109.099998,109.300003,108.129997,108.860001,37435900
04-11-2014,109.360001,109.489998,107.720001,108.599998,41574400
03-11-2014,108.220001,110.300003,108.010002,109.400002,52282600
31-10-2014,108.010002,108.040001,107.209999,108,44639300
30-10-2014,106.959999,107.349998,105.900002,106.980003,40654800
29-10-2014,106.650002,107.370003,106.360001,107.339996,52687900
28-10-2014,105.400002,106.739998,105.349998,106.739998,48060900
27-10-2014,104.849998,105.480003,104.699997,105.110001,34187700
24-10-2014,105.18,105.489998,104.529999,105.220001,47053900
23-10-2014,104.080002,105.050003,103.629997,104.830002,71074700
22-10-2014,102.839996,104.110001,102.599998,102.989998,68263100
21-10-2014,103.019997,103.019997,101.269997,102.470001,94623900
20-10-2014,98.32,99.959999,98.220001,99.760002,77517300
17-10-2014,97.5,99,96.809998,97.669998,68179700
16-10-2014,95.550003,97.720001,95.410004,96.260002,72154500
15-10-2014,97.970001,99.150002,95.18,97.540001,100933600
14-10-2014,100.389999,100.519997,98.57,98.75,63688600
13-10-2014,101.330002,101.779999,99.809998,99.809998,53583400
10-10-2014,100.690002,102.029999,100.300003,100.730003,66331600
09-10-2014,101.540001,102.379997,100.610001,101.019997,77376500
08-10-2014,98.760002,101.110001,98.309998,100.800003,57404700
07-10-2014,99.43,100.120003,98.730003,98.75,42094200
06-10-2014,99.949997,100.650002,99.419998,99.620003,37051200
03-10-2014,99.440002,100.209999,99.040001,99.620003,43469600
02-10-2014,99.269997,100.220001,98.040001,99.900002,47757800
01-10-2014,100.589996,100.690002,98.699997,99.18,51491300
30-09-2014,100.809998,101.540001,100.529999,100.75,55264100
29-09-2014,98.650002,100.440002,98.629997,100.110001,49766300
26-09-2014,98.529999,100.75,98.400002,100.75,62370500
25-09-2014,100.510002,100.709999,97.720001,97.870003,100092000
24-09-2014,102.160004,102.849998,101.199997,101.75,60171800
23-09-2014,100.599998,102.940002,100.540001,102.639999,63402200
22-09-2014,101.800003,102.139999,100.580002,101.059998,52788400
19-09-2014,102.290001,102.349998,100.5,100.959999,70902400
18-09-2014,101.93,102.349998,101.559998,101.790001,37299400
17-09-2014,101.269997,101.800003,100.589996,101.580002,60926500
16-09-2014,99.800003,101.260002,98.889999,100.860001,66908100
15-09-2014,102.809998,103.050003,101.440002,101.629997,61316500
12-09-2014,101.209999,102.190002,101.080002,101.660004,62626100
11-09-2014,100.410004,101.440002,99.620003,101.43,62353100
10-09-2014,98.010002,101.110001,97.760002,101,100869600
09-09-2014,99.080002,103.080002,96.139999,97.989998,189846300
08-09-2014,99.300003,99.309998,98.050003,98.360001,46356700
05-09-2014,98.800003,99.389999,98.309998,98.970001,58457000
04-09-2014,98.849998,100.089996,97.790001,98.120003,85718000
03-09-2014,103.099998,103.199997,98.580002,98.940002,125421000
02-09-2014,103.059998,103.739998,102.720001,103.300003,53564000
29-08-2014,102.860001,102.900002,102.199997,102.5,44595000
28-08-2014,101.589996,102.779999,101.559998,102.25,68460000
27-08-2014,101.019997,102.57,100.699997,102.129997,52369000
26-08-2014,101.419998,101.5,100.860001,100.889999,33152000
25-08-2014,101.790001,102.169998,101.279999,101.540001,40270000
22-08-2014,100.290001,101.470001,100.190002,101.32,44184000
21-08-2014,100.57,100.940002,100.110001,100.580002,33478000
20-08-2014,100.440002,101.089996,99.949997,100.57,52699000
19-08-2014,99.410004,100.68,99.32,100.529999,69399000
18-08-2014,98.489998,99.370003,97.980003,99.160004,47572000
15-08-2014,97.900002,98.190002,96.860001,97.980003,48951000
14-08-2014,97.330002,97.57,96.800003,97.5,28116000
13-08-2014,96.150002,97.239998,96.040001,97.239998,31916000
12-08-2014,96.040001,96.879997,95.610001,95.970001,33795000
11-08-2014,95.269997,96.080002,94.839996,95.989998,36585000
08-08-2014,94.260002,94.82,93.279999,94.739998,41865000
07-08-2014,94.93,95.949997,94.099998,94.480003,46711000
06-08-2014,94.75,95.480003,94.709999,94.959999,38558000
05-08-2014,95.360001,95.68,94.360001,95.120003,55933000
04-08-2014,96.370003,96.580002,95.169998,95.589996,39958000
01-08-2014,94.900002,96.620003,94.809998,96.129997,48511000
31-07-2014,97.160004,97.449997,95.330002,95.599998,56843000
30-07-2014,98.440002,98.699997,97.669998,98.150002,33010000
29-07-2014,99.330002,99.440002,98.25,98.379997,43143000
28-07-2014,97.82,99.239998,97.550003,99.019997,55318000
25-07-2014,96.849998,97.839996,96.639999,97.669998,43469000
24-07-2014,97.040001,97.32,96.419998,97.029999,45729000
23-07-2014,95.419998,97.879997,95.169998,97.190002,92918000
22-07-2014,94.68,94.889999,94.120003,94.720001,55197000
21-07-2014,94.989998,95,93.720001,93.940002,39079000
18-07-2014,93.620003,94.739998,93.019997,94.43,49988000
17-07-2014,95.029999,95.279999,92.57,93.089996,57298000
16-07-2014,96.970001,97.099998,94.739998,94.779999,53396300
15-07-2014,96.800003,96.849998,95.029999,95.32,45477900
14-07-2014,95.860001,96.889999,95.650002,96.449997,42810000
11-07-2014,95.360001,95.889999,94.860001,95.220001,34018000
10-07-2014,93.760002,95.550003,93.519997,95.040001,39686000
09-07-2014,95.440002,95.949997,94.760002,95.389999,36436000
08-07-2014,96.269997,96.800003,93.919998,95.349998,65222000
07-07-2014,94.139999,95.989998,94.099998,95.970001,56468000
03-07-2014,93.669998,94.099998,93.199997,94.029999,22891800
02-07-2014,93.870003,94.059998,93.089996,93.480003,28465000
01-07-2014,93.519997,94.07,93.129997,93.519997,38223000
30-06-2014,92.099998,93.730003,92.089996,92.93,49482300
27-06-2014,90.82,92,90.769997,91.980003,64029000
26-06-2014,90.370003,91.050003,89.800003,90.900002,32629000
25-06-2014,90.209999,90.699997,89.650002,90.360001,36869000
24-06-2014,90.75,91.739998,90.190002,90.279999,39036000
23-06-2014,91.32,91.620003,90.599998,90.830002,43694000
20-06-2014,91.849998,92.550003,90.900002,90.910004,100898000
19-06-2014,92.290001,92.300003,91.339996,91.860001,35528000
18-06-2014,92.269997,92.290001,91.349998,92.18,33514000
17-06-2014,92.309998,92.699997,91.800003,92.080002,29726000
16-06-2014,91.510002,92.75,91.449997,92.199997,35561000
13-06-2014,92.199997,92.440002,90.879997,91.279999,54525000
12-06-2014,94.040001,94.120003,91.900002,92.290001,54749000
11-06-2014,94.129997,94.760002,93.470001,93.860001,45681000
10-06-2014,94.730003,95.050003,93.57,94.25,62777000
09-06-2014,92.699997,93.879997,91.75,93.699997,75415000
06-06-2014,92.842857,93.03714,92.067146,92.224289,87484600
05-06-2014,92.314285,92.767143,91.80143,92.478569,75951400
04-06-2014,91.062859,92.555717,90.872856,92.117142,83870500
03-06-2014,89.779999,91.248573,89.75,91.077141,73177300
02-06-2014,90.565712,90.690002,88.928574,89.807144,92337700
30-05-2014,91.139999,92.024284,89.842857,90.428574,141005200
29-05-2014,89.692856,90.98143,89.681427,90.76857,94118500
28-05-2014,89.431427,89.975716,89.111427,89.144287,78870400
27-05-2014,87.982857,89.408569,87.947144,89.375717,87216500
23-05-2014,86.75,87.818573,86.638573,87.732857,58052400
22-05-2014,86.657143,87.121429,86.300003,86.752853,50190000
21-05-2014,86.261429,86.671425,86.008568,86.615715,49214900
20-05-2014,86.358574,86.628571,85.818573,86.387146,58709000
19-05-2014,85.407143,86.761429,85.332855,86.370003,79438800
16-05-2014,84.089996,85.361427,83.628571,85.358574,69064100
15-05-2014,84.957146,85.228569,84.005714,84.117142,57711500
14-05-2014,84.632858,85.342857,84.534286,84.83857,41601000
13-05-2014,84.571426,84.934288,84.385712,84.822861,39934300
12-05-2014,83.927139,84.808571,83.914284,84.690002,53302200
09-05-2014,83.505714,83.75,82.904289,83.648575,72899400
08-05-2014,84.035713,84.915718,83.771431,83.998573,57574300
07-05-2014,85.035713,85.327141,83.961426,84.618568,70716100
06-05-2014,85.971428,86.344284,84.915718,84.915718,93641100
05-05-2014,84.305717,85.85714,84.285713,85.851425,71766800
02-05-2014,84.620003,84.885712,84.244286,84.654289,47878600
01-05-2014,84.571426,84.971428,83.765717,84.497147,61012000
30-04-2014,84.662857,85.632858,84.257141,84.298569,114160200
29-04-2014,84.82,85.139999,84.215714,84.618568,84344400
28-04-2014,81.828575,85.10714,81.792854,84.870003,167371400
25-04-2014,80.647141,81.71286,80.565712,81.705711,97568800
24-04-2014,81.172859,81.428574,80.104286,81.110001,189977900
23-04-2014,75.580002,75.875717,74.921425,74.964287,98735000
22-04-2014,75.472855,75.975716,75.214287,75.957146,50640800
21-04-2014,75.048569,76.019997,74.851425,75.881432,45637200
17-04-2014,74.285713,75.394287,74.171425,74.991432,71083600
16-04-2014,74.007141,74.441429,73.44857,74.144287,53691400
15-04-2014,74.324287,74.519997,73.047142,73.994286,66622500
14-04-2014,74.557144,74.594284,73.887146,74.525711,51418500
11-04-2014,74.14286,74.690002,73.877144,74.230003,67929400
10-04-2014,75.811432,76.034286,74.738571,74.78286,59913000
09-04-2014,74.662857,75.784286,74.574287,75.760002,51542400
08-04-2014,75.027145,75.160004,74.099998,74.777145,60972100
07-04-2014,75.431427,75.842857,74.555717,74.781425,72462600
04-04-2014,77.115715,77.14286,75.797142,75.974289,68812800
03-04-2014,77.341431,77.5,76.805717,76.970001,40586000
02-04-2014,77.482857,77.639999,77.18,77.507141,45105200
01-04-2014,76.822861,77.410004,76.681427,77.378571,50190000
31-03-2014,77.03286,77.258568,76.561432,76.677139,42167300
28-03-2014,76.902855,76.991432,76.321426,76.694283,50141000
27-03-2014,77.145714,77.35714,76.445717,76.779999,55507900
26-03-2014,78.074287,78.428574,76.980003,77.111427,74942000
25-03-2014,77.35714,77.964287,77.084282,77.855713,70573300
24-03-2014,76.917145,77.214287,76.437141,77.027145,88925200
21-03-2014,75.989998,76.25,75.190002,76.124283,93511600
20-03-2014,75.69857,76.095711,75.335716,75.528572,52099600
19-03-2014,76.03714,76.605713,75.571426,75.894287,56189000
18-03-2014,75.128571,75.995712,75.028572,75.914284,52411800
17-03-2014,75.385712,75.709999,75.121429,75.248573,49886200
14-03-2014,75.541428,75.841431,74.714287,74.955711,59299800
13-03-2014,76.777145,77.094284,75.594284,75.807144,64435700
12-03-2014,76.358574,76.764282,76,76.658569,49831600
11-03-2014,76.492859,76.96286,76.084282,76.584282,69806100
10-03-2014,75.480003,76.190002,75.477142,75.845711,44646000
07-03-2014,75.870003,75.997147,75.150002,75.777145,55182400
06-03-2014,76.112854,76.348572,75.442856,75.821426,46372200
05-03-2014,75.845711,76.39286,75.589996,76.05143,50015700
04-03-2014,75.85714,76.091431,75.395714,75.891426,64785000
03-03-2014,74.774284,75.807144,74.687141,75.394287,59695300
28-02-2014,75.582855,76.10714,74.58857,75.177139,92992200
27-02-2014,73.877144,75.540001,73.721428,75.381432,75470500
26-02-2014,74.80143,75,73.657143,73.907143,69054300
25-02-2014,75.625717,75.652855,74.428574,74.580002,57988000
24-02-2014,74.735718,75.702858,74.631432,75.364288,72227400
21-02-2014,76.112854,76.367142,74.942856,75.035713,69696200
20-02-2014,76.141426,76.714287,75.571426,75.878571,76464500
19-02-2014,77.821426,78.127144,76.335716,76.767143,78442000
18-02-2014,78,78.741432,77.944283,77.998573,65062900
14-02-2014,77.495712,77.997147,77.315712,77.71286,68231100
13-02-2014,76.379997,77.835716,76.314285,77.775711,76849500
12-02-2014,76.707146,77.080002,76.177139,76.559998,77025200
11-02-2014,75.80143,76.821426,75.64286,76.565712,70564200
10-02-2014,74.094284,75.998573,74,75.57,86389800
07-02-2014,74.482857,74.704285,73.91143,74.239998,92570100
06-02-2014,72.865715,73.35714,72.544289,73.215714,64441300
05-02-2014,72.365715,73.611427,72.321426,73.227142,82086200
04-02-2014,72.264282,72.779999,71.822861,72.684288,94170300
03-02-2014,71.80143,72.53286,71.328575,71.647141,100366000
31-01-2014,70.739998,71.647141,70.507141,71.514282,116199300
30-01-2014,71.791428,72.35714,70.957146,71.397141,169625400
29-01-2014,71.992859,72.48143,71.23143,71.535713,125702500
28-01-2014,72.68,73.571426,71.724289,72.35714,266380800
27-01-2014,78.581429,79.257141,77.964287,78.64286,138719700
24-01-2014,79.14286,79.374283,77.821426,78.010002,107338700
23-01-2014,78.562859,79.5,77.830002,79.454285,100809800
22-01-2014,78.701431,79.612854,78.258568,78.78714,94996300
21-01-2014,77.284286,78.581429,77.202858,78.438568,82131700
17-01-2014,78.78286,78.867142,77.128571,77.238571,106684900
16-01-2014,79.271431,79.550003,78.811432,79.178574,57319500
15-01-2014,79.074287,80.028572,78.808571,79.622856,97909700
14-01-2014,76.888573,78.104286,76.808571,78.055717,83140400
13-01-2014,75.701431,77.5,75.697144,76.53286,94623200
10-01-2014,77.118568,77.257141,75.872856,76.134285,76244000
09-01-2014,78.114288,78.122856,76.478569,76.645714,69787200
08-01-2014,76.972855,77.937141,76.955711,77.637146,64632400
07-01-2014,77.760002,77.994286,76.845711,77.148575,79302300
06-01-2014,76.778572,78.114288,76.228569,77.704285,103152700
03-01-2014,78.980003,79.099998,77.204285,77.28286,98116900
02-01-2014,79.382858,79.575714,78.860001,79.01857,58671200
31-12-2013,79.167145,80.182854,79.14286,80.145714,55771100
30-12-2013,79.637146,80.012856,78.902855,79.21714,63407400
27-12-2013,80.545715,80.629997,79.928574,80.012856,56471100
26-12-2013,81.157143,81.35714,80.482857,80.557144,51002000
24-12-2013,81.412857,81.697144,80.861427,81.095711,41888700
23-12-2013,81.14286,81.531425,80.394287,81.441429,125326600
20-12-2013,77.918571,78.80143,77.831429,78.431427,109103400
19-12-2013,78.5,78.571426,77.675713,77.779999,80077200
18-12-2013,78.528572,78.778572,76.971428,78.681427,141465800
17-12-2013,79.401428,79.919998,79.054283,79.284286,57475600
16-12-2013,79.288574,80.377144,79.28714,79.64286,70648200
13-12-2013,80.407143,80.41143,79.095711,79.204285,83205500
12-12-2013,80.305717,80.762856,80.004288,80.077141,65572500
11-12-2013,81,81.567146,79.955711,80.194283,89929700
10-12-2013,80.511429,81.125717,80.171425,80.792854,69567400
09-12-2013,80.128571,81.368568,80.128571,80.918571,80123400
06-12-2013,80.827141,80.964287,79.938568,80.002853,86088100
05-12-2013,81.807144,82.162857,80.915718,81.128571,111895000
04-12-2013,80.785713,81.312859,80.117142,80.714287,94452400
03-12-2013,79.757141,80.91143,79.668571,80.902855,112742000
02-12-2013,79.714287,80.618568,78.688568,78.747147,118136200
29-11-2013,78.497147,79.761429,78.258568,79.438568,79531900
27-11-2013,76.615715,78,76.199997,77.994286,90862100
26-11-2013,74.874283,76.591431,74.85714,76.199997,100345700
25-11-2013,74.431427,75.124283,74.428574,74.82,57327900
22-11-2013,74.21714,74.594284,74.075714,74.257141,55931400
21-11-2013,73.942856,74.458572,73.381432,74.44857,65506700
20-11-2013,74.175713,74.345711,73.475716,73.571426,48479200
19-11-2013,74.147141,74.76857,73.995712,74.221428,52234700
18-11-2013,74.998573,75.312859,74.028572,74.089996,61236000
15-11-2013,75.225716,75.584282,74.927139,74.998573,79480100
14-11-2013,74.687141,75.611427,74.552856,75.451431,70604800
13-11-2013,74,74.60714,73.851425,74.375717,49305200
12-11-2013,73.952858,74.845711,73.85714,74.28714,51069200
11-11-2013,74.284286,74.524284,73.487144,74.150002,56863100
08-11-2013,73.511429,74.447144,73.227142,74.365715,69829200
07-11-2013,74.225716,74.741432,73.197144,73.21286,65655100
06-11-2013,74.878571,74.980003,74.028572,74.417145,55843900
05-11-2013,74.940002,75.555717,74.714287,75.064285,66303300
04-11-2013,74.442856,75.260002,74.115715,75.25,61156900
01-11-2013,74.860001,74.971428,73.691429,74.290001,68722500
31-10-2013,75,75.355713,74.46714,74.671425,68924100
30-10-2013,74.230003,75.360001,73.860001,74.985718,88540900
29-10-2013,76.610001,77.035713,73.505714,73.811432,158951800
28-10-2013,75.577141,75.85714,74.744286,75.697144,137610200
25-10-2013,75.902855,76.175713,75.015717,75.137146,84448000
24-10-2013,75,76.067146,74.635712,75.987144,96191200
23-10-2013,74.14286,75.095711,74.14286,74.994286,78430800
22-10-2013,75.201431,75.492859,72.575714,74.267143,133515900
21-10-2013,73.110001,74.900002,73.074287,74.480003,99526700
18-10-2013,72.284286,72.751427,72.244286,72.69857,72635500
17-10-2013,71.425713,72.111427,71.382858,72.071426,63398300
16-10-2013,71.541428,71.790001,71.318573,71.587143,62775300
15-10-2013,71.072861,71.714287,70.788574,71.239998,80018400
14-10-2013,69.975716,71.082855,69.907143,70.862854,65474500
