Date,Open,High,Low,Close,Volume
15-05-2017,150.169998,151.479996,149.770004,150.190002,15064700
12-05-2017,150.399994,150.460007,149.630005,150.330002,9598200
11-05-2017,150.309998,150.649994,149.410004,150.039993,11841900
10-05-2017,150.229996,150.520004,148.860001,150.289993,12080700
09-05-2017,151.490005,152.589996,150.210007,150.479996,17453900
08-05-2017,150.710007,151.080002,149.740005,151.059998,15827500
05-05-2017,151.449997,151.630005,149.789993,150.240005,17148500
04-05-2017,150.169998,151.520004,148.720001,150.850006,36225500
03-05-2017,153.600006,153.600006,151.339996,151.800003,29782500
02-05-2017,153.339996,153.440002,151.660004,152.779999,21870400
01-05-2017,151.740005,152.570007,151.419998,152.460007,25218300
28-04-2017,149.5,151.529999,149.070007,150.25,30652200
27-04-2017,146.669998,147.75,146.139999,147.699997,11275100
26-04-2017,147.089996,147.589996,146.089996,146.559998,12395000
25-04-2017,145.789993,147.149994,145.789993,146.490005,17767500
24-04-2017,144.960007,145.669998,144.339996,145.470001,14407200
21-04-2017,143.899994,144.169998,142.270004,143.679993,12382000
20-04-2017,142.949997,144.25,142.690002,143.800003,15968200
19-04-2017,141.350006,143.039993,141.270004,142.270004,15563900
18-04-2017,141.270004,141.910004,140.610001,140.960007,14807500
17-04-2017,139.759995,141.550003,139.75,141.419998,11519700
13-04-2017,139.619995,140.580002,139.330002,139.389999,10965600
12-04-2017,139.720001,140.399994,139.440002,139.580002,11612500
11-04-2017,140.800003,141.029999,138.809998,139.919998,16638100
10-04-2017,141,141.429993,140.630005,141.039993,9039400
07-04-2017,141.199997,141.550003,140.240005,140.779999,11818300
06-04-2017,142.110001,142.220001,140.910004,141.169998,15103400
05-04-2017,142.259995,143.440002,141.289993,141.850006,17158100
04-04-2017,141.860001,142.089996,141.270004,141.729996,12948600
03-04-2017,141.929993,142.470001,140.820007,142.279999,13564000
31-03-2017,142.309998,142.630005,141.889999,142.050003,11478300
30-03-2017,142.399994,142.949997,141.850006,142.410004,12404000
29-03-2017,141.990005,142.860001,141.429993,142.649994,16527600
28-03-2017,140.360001,141.949997,140.009995,141.759995,14679400
27-03-2017,139.050003,140.649994,138.770004,140.320007,12800500
24-03-2017,140.080002,141.020004,139.759995,140.339996,16664700
23-03-2017,139.479996,140.389999,139.089996,139.529999,13022800
22-03-2017,137.929993,139.789993,137.600006,139.589996,17055400
21-03-2017,141.149994,142.309998,138.399994,138.509995,29894800
20-03-2017,139.710007,140.190002,139.25,139.940002,12099500
17-03-2017,140.339996,140.339996,139.699997,139.839996,20592800
16-03-2017,140.199997,140.25,139.729996,139.990005,13612900
15-03-2017,139.289993,140.100006,138.490005,139.720001,19344800
14-03-2017,139.460007,139.460007,138.520004,139.320007,12944000
13-03-2017,138.710007,139.679993,138.669998,139.600006,10955500
10-03-2017,138.910004,139.490005,138.220001,138.789993,16314100
09-03-2017,137.720001,138.570007,137.399994,138.240005,15535300
08-03-2017,137.149994,137.990005,137.050003,137.720001,10184500
07-03-2017,137.029999,138.369995,136.990005,137.300003,13527100
06-03-2017,136.880005,137.830002,136.509995,137.419998,12748200
03-03-2017,136.630005,137.330002,136.080002,137.169998,11160600
02-03-2017,137.089996,137.820007,136.309998,136.759995,12294800
01-03-2017,136.470001,137.479996,136.300003,137.419998,16257000
28-02-2017,136.789993,136.809998,134.75,135.539993,16112100
27-02-2017,135.259995,137.179993,135.020004,136.410004,14306700
24-02-2017,134.160004,135.619995,134.160004,135.440002,12625700
23-02-2017,135.889999,136.119995,134.330002,135.360001,18422500
22-02-2017,133.600006,136.789993,133.460007,136.119995,27360100
21-02-2017,133.5,133.910004,132.899994,133.720001,14759100
17-02-2017,133.5,134.089996,133.169998,133.529999,12276500
16-02-2017,133.070007,133.869995,133.020004,133.839996,12831100
15-02-2017,133.449997,133.699997,132.660004,133.440002,13226500
14-02-2017,134.100006,134.229996,132.550003,133.850006,14364900
13-02-2017,134.699997,134.699997,133.699997,134.050003,13526200
10-02-2017,134.100006,134.940002,133.679993,134.190002,15061900
09-02-2017,134.490005,134.5,133.309998,134.139999,16470600
08-02-2017,132.600006,134.440002,132.440002,134.199997,22390600
07-02-2017,132.240005,133,131.660004,131.839996,14596400
06-02-2017,130.979996,132.059998,130.300003,132.059998,17058500
03-02-2017,131.240005,132.850006,130.759995,130.979996,24804900
02-02-2017,133.220001,135.490005,130.399994,130.839996,54366400
01-02-2017,132.25,133.490005,130.679993,133.229996,50139800
31-01-2017,130.169998,130.660004,129.520004,130.320007,19790500
30-01-2017,131.580002,131.580002,129.600006,130.979996,18956100
27-01-2017,132.679993,132.949997,131.080002,132.179993,19539500
26-01-2017,131.630005,133.139999,131.440002,132.779999,20020100
25-01-2017,130,131.740005,129.770004,131.479996,18731300
24-01-2017,129.380005,129.899994,128.380005,129.369995,15162700
23-01-2017,127.309998,129.25,126.949997,128.929993,16593600
20-01-2017,128.100006,128.479996,126.779999,127.040001,19097200
19-01-2017,128.229996,128.350006,127.449997,127.550003,12195500
18-01-2017,128.410004,128.429993,126.839996,127.919998,13145900
17-01-2017,128.039993,128.339996,127.400002,127.870003,15294500
13-01-2017,127.489998,129.270004,127.370003,128.339996,24884300
12-01-2017,125.610001,126.730003,124.800003,126.620003,18653900
11-01-2017,124.349998,126.120003,124.059998,126.089996,18356500
10-01-2017,124.82,125.5,124.279999,124.349998,17324600
09-01-2017,123.550003,125.43,123.040001,124.900002,22880400
06-01-2017,120.980003,123.879997,120.029999,123.410004,28545300
05-01-2017,118.860001,120.949997,118.32,120.669998,19492200
04-01-2017,117.550003,119.660004,117.290001,118.690002,19630900
03-01-2017,116.029999,117.839996,115.510002,116.860001,20663900
30-12-2016,116.599998,116.830002,114.769997,115.050003,18684100
29-12-2016,117,117.529999,116.059998,116.349998,9934900
28-12-2016,118.190002,118.25,116.650002,116.919998,12087400
27-12-2016,116.959999,118.68,116.860001,118.010002,12051500
23-12-2016,117,117.559998,116.300003,117.269997,10890000
22-12-2016,118.860001,118.989998,116.93,117.400002,16258600
21-12-2016,118.919998,119.199997,118.480003,119.040001,10767600
20-12-2016,119.5,119.769997,118.800003,119.089996,13684400
19-12-2016,119.849998,120.360001,118.510002,119.239998,15918100
16-12-2016,120.900002,121.5,119.269997,119.870003,25324300
15-12-2016,120.080002,122.5,119.629997,120.57,20139600
14-12-2016,120,121.690002,118.849998,120.209999,25913100
13-12-2016,117.860001,121.519997,117.610001,120.309998,29768000
12-12-2016,119.220001,119.239998,117.650002,117.769997,17805500
09-12-2016,119.220001,119.940002,118.949997,119.68,17464700
08-12-2016,117.980003,119.5,117.639999,118.910004,22442800
07-12-2016,117,117.949997,116.57,117.949997,21913700
06-12-2016,117.690002,117.800003,116.330002,117.309998,19131200
05-12-2016,115.949997,117.57,115.07,117.43,20201500
02-12-2016,115.110001,116.480003,114.300003,115.400002,25070400
01-12-2016,118.379997,118.449997,114,115.099998,43277000
30-11-2016,120.32,121.790001,117.949997,118.419998,30188900
29-11-2016,120.57,122.099998,120.400002,120.870003,18891000
28-11-2016,120.120003,121.690002,119.82,120.410004,18101300
25-11-2016,121.010002,121.139999,120.07,120.379997,8658600
23-11-2016,121.230003,121.309998,119.940002,120.839996,15672100
22-11-2016,122.400002,122.980003,120.900002,121.470001,26089200
21-11-2016,118.199997,121.949997,117.800003,121.769997,35415400
18-11-2016,118.389999,119.129997,116.839996,117.019997,22879300
17-11-2016,116.809998,117.790001,116.010002,117.790001,18597800
16-11-2016,114.480003,117.879997,114.209999,116.339996,32397900
15-11-2016,116.730003,118.489998,115.830002,117.199997,34681400
14-11-2016,119.129997,119.129997,113.550003,115.080002,51377000
11-11-2016,119.529999,120.699997,118.150002,119.019997,32804000
10-11-2016,123.93,124.18,115.269997,120.800003,67846700
09-11-2016,121.5,123.809998,120.510002,123.18,31916000
08-11-2016,122.029999,124.610001,121.540001,124.220001,19367800
07-11-2016,122.830002,123.209999,121.349998,122.150002,23008900
04-11-2016,119.589996,121.93,119.25,120.75,30545500
03-11-2016,122,123.279999,119.5,120,63766300
02-11-2016,130.229996,130.229996,126.279999,127.169998,39640900
01-11-2016,131.410004,131.940002,128.649994,129.5,22077800
31-10-2016,132.009995,132.119995,130.880005,130.990005,15669000
28-10-2016,130.5,132.970001,129.929993,131.289993,24545500
27-10-2016,131.740005,131.800003,129.270004,129.690002,16741400
26-10-2016,131.639999,132.259995,130.940002,131.039993,13084700
25-10-2016,133.5,133.5,132.220001,132.289993,13336800
24-10-2016,132.720001,133.410004,132.149994,133.279999,17470200
21-10-2016,129.779999,132.130005,129.699997,132.070007,19088800
20-10-2016,130.070007,130.660004,129.5,130,13167500
19-10-2016,128.740005,130.470001,128.600006,130.110001,16752300
18-10-2016,128.679993,129.389999,128.009995,128.570007,13504000
17-10-2016,128.199997,128.470001,127.32,127.540001,11351700
14-10-2016,128.490005,128.949997,127.580002,127.879997,13345300
13-10-2016,128.210007,128.25,126.75,127.82,17139300
12-10-2016,129.009995,129.660004,128.460007,129.050003,11073000
11-10-2016,130.229996,130.639999,128.229996,128.880005,17537900
10-10-2016,129.679993,130.699997,129.199997,130.240005,15138700
07-10-2016,129.039993,129.25,128.330002,128.990005,12804400
06-10-2016,128.429993,129.059998,128.080002,128.740005,11682700
05-10-2016,128.25,128.800003,127.830002,128.470001,12386800
04-10-2016,129.169998,129.279999,127.550003,128.190002,14307500
03-10-2016,128.380005,129.089996,127.800003,128.770004,13156900
30-09-2016,128.029999,128.589996,127.449997,128.270004,18402900
29-09-2016,129.179993,129.289993,127.550003,128.089996,14532200
28-09-2016,129.210007,129.470001,128.399994,129.229996,12047600
27-09-2016,127.610001,129.009995,127.43,128.690002,15637100
26-09-2016,127.370003,128.160004,126.800003,127.309998,15064900
23-09-2016,127.559998,128.600006,127.300003,127.959999,28326300
22-09-2016,130.5,130.729996,129.559998,130.080002,15538300
21-09-2016,129.130005,130.009995,128.389999,129.940002,14068300
20-09-2016,128.649994,129.169998,128.029999,128.639999,11083800
19-09-2016,129.910004,129.940002,128.259995,128.649994,14958800
16-09-2016,128.199997,129.179993,128.199997,129.070007,24119200
15-09-2016,127.980003,129.100006,127.669998,128.350006,15077200
14-09-2016,126.889999,128.800003,126.889999,127.769997,15691100
13-09-2016,128.029999,128.350006,126.660004,127.209999,18016200
12-09-2016,125.959999,128.759995,125.75,128.690002,21252800
09-09-2016,129.710007,129.949997,127.099998,127.099998,27100700
08-09-2016,130.919998,131.080002,129.809998,130.270004,15676600
07-09-2016,130.039993,131.979996,129.949997,131.050003,27990800
06-09-2016,126.669998,129.940002,126.470001,129.729996,26278400
02-09-2016,126.849998,126.860001,126,126.510002,12118800
01-09-2016,126.379997,126.629997,125.599998,126.169998,13536100
31-08-2016,125.599998,126.220001,125.099998,126.120003,14200600
30-08-2016,126.599998,126.599998,125.150002,125.839996,17804300
29-08-2016,124.349998,126.730003,124.349998,126.540001,15925900
26-08-2016,124.050003,125.190002,123.910004,124.959999,17504800
25-08-2016,123.120003,124.370003,123.099998,123.889999,10730800
24-08-2016,124.470001,124.690002,123.089996,123.480003,12243700
23-08-2016,124.510002,125.089996,124.25,124.370003,13309500
22-08-2016,123.330002,124.830002,123.110001,124.150002,14386400
19-08-2016,123.599998,124.160004,123.279999,123.559998,11688300
18-08-2016,124.010002,124.260002,123.639999,123.910004,12400800
17-08-2016,123.660004,124.379997,122.849998,124.370003,13794200
16-08-2016,123.5,123.919998,122.779999,123.300003,14222400
15-08-2016,124.910004,124.919998,123.699997,123.900002,19295100
12-08-2016,124.699997,125,124.18,124.879997,12159000
11-08-2016,125.199997,125.379997,124.75,124.900002,11729500
10-08-2016,125.07,125.480003,124.540001,124.879997,10670100
09-08-2016,125.339996,126.089996,124.529999,125.059998,19621000
08-08-2016,125.25,125.449997,124.550003,125.260002,15233900
05-08-2016,124.980003,125.839996,124.620003,125.150002,20184000
04-08-2016,122.940002,124.790001,122.510002,124.360001,21066000
03-08-2016,123.089996,123.919998,122.309998,122.510002,18525300
02-08-2016,124.059998,124.800003,122.07,123.089996,23968400
01-08-2016,123.849998,124.580002,122.860001,124.309998,25006900
29-07-2016,124.650002,125.839996,123.709999,123.940002,35058800
28-07-2016,127.519997,128.330002,123.629997,125,78955800
27-07-2016,122.419998,125,121.510002,123.339996,52654200
26-07-2016,122,122.07,120.75,121.220001,17612000
25-07-2016,121.389999,121.849998,117.779999,121.629997,18487400
22-07-2016,119.900002,121.010002,119.309998,121,18422400
21-07-2016,121.919998,122.099998,120.25,120.610001,17801700
20-07-2016,121.25,122.199997,120.559998,121.919998,20046500
19-07-2016,118.989998,120.849998,118.660004,120.610001,21541300
18-07-2016,117.32,119.610001,116.889999,119.370003,20868400
15-07-2016,117.739998,118.279999,116.580002,116.860001,16646000
14-07-2016,117.5,117.639999,116.699997,117.290001,14579700
13-07-2016,118.389999,118.400002,116.68,116.779999,16207700
12-07-2016,118.629997,118.720001,117.57,117.93,15217700
11-07-2016,117.709999,118.699997,117.5,117.870003,17711600
08-07-2016,116.43,117.5,115.849998,117.239998,18142600
07-07-2016,116.629997,116.970001,115.360001,115.849998,16630200
06-07-2016,113.360001,116.790001,112.970001,116.699997,24337600
05-07-2016,113.940002,114.199997,112.970001,114.199997,14207000
01-07-2016,114.199997,115.129997,113.809998,114.190002,14980000
30-06-2016,114.669998,115.18,113.669998,114.279999,23192700
29-06-2016,113.370003,114.25,113.040001,114.160004,20968300
28-06-2016,110.629997,112.75,110.550003,112.699997,26813800
27-06-2016,111.57,111.57,108.230003,108.970001,36130400
24-06-2016,111.010002,113.68,111,112.080002,40643100
23-06-2016,114.370003,115.089996,113.540001,115.080002,16176900
22-06-2016,114.650002,114.739998,113.610001,113.910004,14846300
21-06-2016,114.120003,115.209999,113.970001,114.379997,19166300
20-06-2016,113.769997,114.720001,112.75,113.370003,20785400
17-06-2016,114.419998,114.43,112.559998,113.019997,24644300
16-06-2016,113.870003,114.5,112.940002,114.389999,19236300
15-06-2016,115.300003,115.440002,114.07,114.599998,19819400
14-06-2016,114.07,114.949997,113.580002,114.940002,17618500
13-06-2016,115,115.480003,113.309998,113.949997,31718200
10-06-2016,117.540001,118.110001,116.260002,116.620003,18510800
09-06-2016,118.129997,118.68,117.709999,118.559998,13859200
08-06-2016,117.760002,118.599998,117.269997,118.389999,14505600
07-06-2016,119.239998,119.300003,117.669998,117.760002,17103000
06-06-2016,118.620003,119.43,118.360001,118.790001,12744700
03-06-2016,118.980003,118.980003,117.860001,118.470001,14135100
02-06-2016,118.690002,119.440002,118.220001,118.93,13228300
01-06-2016,118.5,119.080002,117.82,118.779999,15029500
31-05-2016,119.459999,120.099998,118.120003,118.809998,23547600
27-05-2016,119.559998,119.849998,119.010002,119.379997,13464400
26-05-2016,118.239998,119.760002,117.919998,119.470001,18481300
25-05-2016,118.129997,118.669998,117.379997,117.889999,20019800
24-05-2016,116.239998,117.730003,116.120003,117.699997,20183600
23-05-2016,117.419998,117.599998,115.940002,115.970001,20441000
20-05-2016,116.959999,117.989998,116.949997,117.349998,18944800
19-05-2016,117.050003,117.489998,115.879997,116.809998,20544100
18-05-2016,116.800003,118.269997,116.730003,117.650002,21642300
17-05-2016,118.82,119.010002,117.199997,117.349998,21328600
16-05-2016,119.379997,119.610001,117.349998,118.669998,31247800
13-05-2016,120.379997,120.639999,119.68,119.809998,18124300
12-05-2016,119.980003,120.839996,118.900002,120.279999,22035500
11-05-2016,120.410004,121.080002,119.419998,119.519997,22038400
10-05-2016,119.620003,120.5,119,120.5,23220000
09-05-2016,119.540001,120.279999,118.900002,119.239998,21138100
06-05-2016,117.160004,119.639999,117.110001,119.489998,26216200
05-05-2016,118.040001,118.980003,117.25,117.809998,22056700
04-05-2016,116.610001,118.300003,116.57,118.059998,23448400
03-05-2016,117.519997,118.160004,117.019997,117.43,24117500
02-05-2016,117.830002,118.730003,116.57,118.57,28095200
29-04-2016,116.82,117.839996,115.839996,117.580002,37140600
28-04-2016,119.580002,120.790001,116.230003,116.730003,87110100
27-04-2016,107.940002,108.940002,106.309998,108.889999,52213100
26-04-2016,110.489998,110.5,108.150002,108.760002,22521500
25-04-2016,109.870003,110.669998,109.07,110.099998,21017900
22-04-2016,111.209999,111.75,109.010002,110.559998,38458200
21-04-2016,112.550003,114.040001,112.309998,113.440002,20875200
20-04-2016,112.43,113.269997,111.559998,112.419998,21027900
19-04-2016,111.099998,112.449997,109.160004,112.290001,30210500
18-04-2016,109.739998,110.809998,109.199997,110.449997,21092700
15-04-2016,110.790001,110.970001,109.199997,109.639999,20922800
14-04-2016,110.620003,112.040001,110.260002,110.839996,28473300
13-04-2016,112.230003,112.650002,106.519997,110.510002,88227400
12-04-2016,109.339996,111.160004,108.989998,110.610001,26248100
11-04-2016,110.699997,110.910004,108.769997,108.989998,39762300
08-04-2016,114.25,114.330002,109.900002,110.629997,48497800
07-04-2016,113.790001,114.889999,113.07,113.639999,20714500
06-04-2016,112.470001,113.809998,112.419998,113.709999,20814600
05-04-2016,112.110001,113.32,111.900002,112.220001,22962400
04-04-2016,114.07,114.550003,111.610001,112.550003,48487900
01-04-2016,113.75,116.169998,113.349998,116.059998,24760500
31-03-2016,114.699997,115.010002,113.769997,114.099998,21207500
30-03-2016,116.730003,116.989998,114.360001,114.699997,33235200
29-03-2016,113.830002,116.32,113.639999,116.139999,29825300
28-03-2016,113.32,114.589996,112.949997,113.690002,21351800
24-03-2016,112.129997,113.089996,111.68,113.050003,17839100
23-03-2016,112.010002,113.190002,112,112.540001,18562000
22-03-2016,111.360001,112.879997,111.169998,112.25,19001100
21-03-2016,111.660004,112.370003,111.029999,111.849998,18448000
18-03-2016,111.559998,112.419998,110.269997,111.449997,36256900
17-03-2016,112.150002,112.690002,110.730003,111.019997,24241200
16-03-2016,110.489998,112.5,110.099998,112.18,24744800
15-03-2016,109.110001,110.830002,108.839996,110.669998,17618500
14-03-2016,109.279999,110.330002,108.769997,109.889999,17249400
11-03-2016,108.480003,109.419998,107.919998,109.410004,20697600
10-03-2016,107.910004,108.660004,105.769997,107.32,24854300
09-03-2016,106.699997,107.510002,105.489998,107.510002,20493300
08-03-2016,104.779999,107.370003,104.400002,105.93,25617000
07-03-2016,108.07,108.07,104.720001,105.730003,31436400
04-03-2016,110.050003,110.050003,107.93,108.389999,24938900
03-03-2016,110.25,110.300003,108.540001,109.580002,21353100
02-03-2016,109.68,110.550003,108.769997,109.949997,25670200
01-03-2016,107.830002,109.82,107.599998,109.82,26817300
29-02-2016,107.599998,108.910004,106.75,106.919998,32779000
26-02-2016,108.699997,109.449997,107.160004,107.919998,26686200
25-02-2016,107.110001,108.07,105.610001,108.07,29906300
24-02-2016,104.209999,106.949997,102.739998,106.879997,34412400
23-02-2016,106.849998,107.470001,105.120003,105.459999,25319300
22-02-2016,105.489998,108.25,105.339996,107.160004,35709700
19-02-2016,102.550003,105.019997,102.059998,104.57,32404500
18-02-2016,105.800003,106,103.029999,103.470001,29593500
17-02-2016,102.019997,105.720001,100.400002,105.199997,44073400
16-02-2016,103.800003,103.93,100.239998,101.610001,45687200
12-02-2016,103.739998,104.239998,101.089996,102.010002,36176800
11-02-2016,99.599998,105.110001,98.879997,101.910004,43670600
10-02-2016,101.550003,103.25,100.239998,101,45179400
09-02-2016,97.139999,102.400002,96.82,99.540001,62709000
08-02-2016,100.410004,102.68,97.459999,99.75,71229700
05-02-2016,109.510002,109.580002,103.18,104.07,76894700
04-02-2016,111.800003,111.940002,109.25,110.489998,38890200
03-02-2016,115.269997,115.339996,109.75,112.690002,56919300
02-02-2016,114.800003,117.589996,113.199997,114.610001,59778600
01-02-2016,112.269997,115.720001,112.010002,115.089996,46132700
29-01-2016,108.989998,112.839996,108.839996,112.209999,62739500
28-01-2016,107.199997,110.339996,104.809998,109.110001,107475300
27-01-2016,97.790001,97.849998,94.230003,94.449997,58699400
26-01-2016,97.760002,97.879997,95.660004,97.339996,26877100
25-01-2016,98.720001,99.480003,96.93,97.010002,32482000
22-01-2016,96.410004,98.07,95.489998,97.940002,30495400
21-01-2016,94.910004,95.989998,92.620003,94.160004,30518900
20-01-2016,92.830002,95,89.370003,94.349998,59051400
19-01-2016,96.529999,97.419998,93.919998,95.260002,30998300
15-01-2016,93.980003,96.379997,93.540001,94.970001,45935600
14-01-2016,95.849998,98.870003,92.449997,98.370003,48658600
13-01-2016,100.580002,100.580002,95.209999,95.440002,33410600
12-01-2016,99,99.959999,97.550003,99.370003,28395400
11-01-2016,97.910004,98.599998,95.389999,97.510002,29932400
08-01-2016,99.879997,100.5,97.029999,97.330002,35402300
07-01-2016,100.5,101.43,97.300003,97.919998,45172900
06-01-2016,101.129997,103.769997,100.900002,102.970001,25096200
05-01-2016,102.889999,103.709999,101.669998,102.730003,23258200
04-01-2016,101.949997,102.239998,99.75,102.220001,37912400
31-12-2015,106,106.169998,104.620003,104.660004,18298700
30-12-2015,107,107.25,106.059998,106.220001,13115000
29-12-2015,106.419998,107.739998,106.25,107.260002,17179900
28-12-2015,105.019997,105.980003,104.529999,105.93,13069700
24-12-2015,104.739998,105.32,104.5,105.019997,6501800
23-12-2015,105.889999,106.110001,103.860001,104.629997,19599700
22-12-2015,105.220001,105.660004,104.809998,105.510002,14597100
21-12-2015,104.910004,105.150002,103.599998,104.769997,16138800
18-12-2015,106.080002,106.589996,103.970001,104.040001,35994200
17-12-2015,107.489998,107.75,106.129997,106.220001,21675700
16-12-2015,105.370003,107.089996,104.190002,106.790001,22680500
15-12-2015,105.300003,105.800003,104.279999,104.550003,21764300
14-12-2015,102.290001,104.739998,101.459999,104.660004,24648100
11-12-2015,104.150002,104.339996,101.910004,102.120003,26427700
10-12-2015,105.050003,106.400002,104.410004,105.419998,17414500
09-12-2015,106.18,106.440002,103.550003,104.599998,23517300
08-12-2015,104,106.910004,103.949997,106.489998,20401800
07-12-2015,106.480003,106.830002,104.660004,105.610001,15474900
04-12-2015,104.809998,107.730003,104.110001,106.18,21224700
03-12-2015,106.269997,106.849998,103.349998,104.379997,23236500
02-12-2015,107,107.919998,105.790001,106.07,24429100
01-12-2015,104.830002,107.150002,104.5,107.120003,22781900
30-11-2015,105.839996,106.099998,103.75,104.239998,20383200
27-11-2015,105.779999,105.959999,104.860001,105.449997,5913100
25-11-2015,106.330002,106.599998,105.099998,105.410004,15150800
24-11-2015,106,106.489998,104.389999,105.739998,23577300
23-11-2015,107.190002,107.470001,106.080002,106.949997,19897200
20-11-2015,106.839996,107.870003,106.620003,107.32,22129600
19-11-2015,107.360001,107.730003,105.949997,106.260002,25520600
18-11-2015,105.800003,107.879997,105.389999,107.769997,23836500
17-11-2015,104.620003,106.199997,104.139999,105.129997,26807200
16-11-2015,103.32,104.169998,100.470001,104.040001,49309200
13-11-2015,107.709999,108.25,103.830002,103.949997,30278400
12-11-2015,108.480003,109.389999,108,108.019997,20924700
11-11-2015,108.269997,109.870003,107.110001,109.010002,25057100
10-11-2015,105.959999,108.150002,105.239998,107.910004,25031700
09-11-2015,107,108.25,105.860001,106.489998,26383500
06-11-2015,108.040001,108.739998,105.910004,107.099998,35084300
05-11-2015,108.800003,110.650002,107.949997,108.760002,63232900
04-11-2015,103.190002,104.139999,102.480003,103.940002,43469300
03-11-2015,103.220001,103.650002,102.400002,102.580002,21242300
02-11-2015,101.720001,103.470001,101.18,103.309998,24003900
30-10-2015,104.510002,104.720001,101.650002,101.970001,33487100
29-10-2015,103.959999,105.120003,103.519997,104.879997,20316700
28-10-2015,103.900002,104.480003,102.919998,104.199997,24081500
27-10-2015,102.940002,104.099998,102.400002,103.699997,23795500
26-10-2015,102.199997,103.809998,101.550003,103.769997,25961200
23-10-2015,101.910004,102.849998,100.160004,102.190002,42809700
22-10-2015,97.790001,99.730003,97.550003,99.669998,26392100
21-10-2015,97.370003,98.18,96.470001,97.110001,21917800
20-10-2015,98.730003,99.589996,96.559998,97,30700500
19-10-2015,97.18,98.57,96.919998,98.470001,23729900
16-10-2015,96.18,97.589996,95.349998,97.540001,25412900
15-10-2015,94.989998,96.300003,94.900002,95.959999,27557500
14-10-2015,94.080002,95.199997,93.610001,94.07,19253400
13-10-2015,93.660004,95.370003,93.550003,94.120003,19480300
12-10-2015,93.32,94.599998,92.669998,94.260002,18449600
09-10-2015,92.900002,93.739998,92.239998,93.239998,20012900
08-10-2015,91.889999,93.220001,90.470001,92.470001,27290500
07-10-2015,93.110001,93.660004,91.370003,92.400002,24129300
06-10-2015,94.080002,94.169998,92.339996,92.800003,22172800
05-10-2015,92.940002,94.269997,92.660004,94.010002,27292500
02-10-2015,88.900002,92.199997,88.370003,92.07,37881700
01-10-2015,90.050003,90.949997,88.360001,90.949997,29283700
30-09-2015,88.440002,90.019997,88.010002,89.900002,36169100
29-09-2015,89.099998,90.059998,85.720001,86.669998,42281800
28-09-2015,92.080002,92.290001,88.18,89.209999,41199900
25-09-2015,95.790001,95.849998,92.059998,92.769997,28961600
24-09-2015,93.059998,94.769997,92.239998,94.410004,29106000
23-09-2015,93.400002,94.32,92.800003,93.970001,21701400
22-09-2015,93.769997,94.68,91.919998,92.959999,36888900
21-09-2015,94.620003,96.489998,94.519997,95.550003,28790000
18-09-2015,93.199997,95.190002,93.050003,94.400002,62300000
17-09-2015,93.370003,95.510002,92.900002,94.339996,27841800
16-09-2015,92.900002,93.599998,92.629997,93.449997,16321200
15-09-2015,92.370003,93.25,91.790001,92.900002,18859400
14-09-2015,92.309998,92.620003,91.599998,92.309998,20127900
11-09-2015,91.68,92.080002,91.129997,92.050003,21185000
10-09-2015,90.07,92.059998,89.629997,91.980003,26437400
09-09-2015,90.779999,91.980003,90.169998,90.440002,32551100
08-09-2015,89.690002,90.239998,88.830002,89.529999,27012500
04-09-2015,87.199997,88.389999,86.699997,88.260002,27328700
03-09-2015,89.760002,89.82,87.730003,88.150002,27048200
02-09-2015,88.809998,89.889999,87.629997,89.889999,27190500
01-09-2015,86.849998,89.389999,86.5,87.230003,36097400
31-08-2015,90.599998,91.050003,88.889999,89.43,32850700
28-08-2015,89.879997,91.480003,89.790001,91.010002,33215900
27-08-2015,89.099998,90.059998,87.190002,89.730003,42431400
26-08-2015,85.949997,87.459999,83.260002,87.190002,45124300
25-08-2015,86.949997,87.669998,83,83,52021200
24-08-2015,77.029999,82.089996,72,82.089996,83710700
21-08-2015,87.519997,89.18,85.610001,86.059998,62778700
20-08-2015,93.540001,94.769997,90.459999,90.559998,44598200
19-08-2015,94.629997,96.099998,94.160004,95.309998,23156500
18-08-2015,94.080002,95.849998,94.040001,95.169998,22278800
17-08-2015,94.419998,94.459999,93.389999,93.93,18313500
14-08-2015,93.540001,94.720001,93.209999,94.419998,15929700
13-08-2015,94.050003,94.730003,93.349998,93.43,17451800
12-08-2015,92.699997,94.440002,91.190002,94.190002,27050500
11-08-2015,93.730003,94.760002,92.900002,93.620003,22491000
10-08-2015,95.68,95.900002,93.629997,94.150002,21624200
07-08-2015,95.379997,95.400002,93.610001,94.300003,23199100
06-08-2015,97.18,98.739998,94.419998,95.120003,42271300
05-08-2015,95.25,97.089996,95.18,96.440002,29813200
04-08-2015,93.790001,94.730003,93.330002,94.059998,20136000
03-08-2015,93.529999,95.080002,92.800003,94.139999,29343100
31-07-2015,94.949997,96.330002,93.949997,94.010002,46509000
30-07-2015,94.910004,95.809998,91.800003,95.209999,86211300
29-07-2015,96.32,97.279999,94.739998,96.989998,64648300
28-07-2015,94.839996,95.559998,93.309998,95.290001,35236000
27-07-2015,96.580002,96.610001,93.830002,94.169998,38585400
24-07-2015,97.349998,97.760002,95.879997,96.949997,33444900
23-07-2015,96.959999,97.449997,94.809998,95.440002,29418800
22-07-2015,96.739998,97.580002,95.919998,97.040001,28299500
21-07-2015,98.949997,99.239998,97.139999,98.389999,39453300
20-07-2015,95.849998,98.599998,95.360001,97.910004,54860500
